r_init,z_init,q_max
-0.0035843544159476076,0.007106940455514991,0.56
0.010881774022215313,0.00656133430021383,0.61
0.009873255603956556,0.01210234372091192,0.14
-0.007432806061072583,0.003351431023350263,0.8200000000000001
0.012262218801625785,0.006324235620969327,0.64
-0.015523658803717762,-0.0018331552425866846,0.88
-0.012667948887313608,-0.0007959947786093293,0.9
-0.004613920338919636,-0.0013101012510812124,0.89
0.0032395970674373165,0.00833048962501049,0.46
-0.015461622786210183,-0.010342103009585185,0.29
-0.004049180836514302,0.011467544970930372,0.19
0.017084287228382268,0.0037822162789490823,0.8
-0.014156295616967336,-0.003715557810483168,0.8
-0.014950704545482557,-0.008061197435552366,0.49
0.019035555230254637,0.005305579061237431,0.7000000000000001
0.006742335989482373,0.007232472445395101,0.55
0.007988214998133597,-0.0022702049266871225,0.86
-0.008093787017768767,0.004962847729443174,0.73
-0.015961808857122124,-0.00041070563453432345,0.9
-0.008080972656890147,-0.007329811611933157,0.55
-0.0004211013456541235,-0.0008394689079898598,0.9
0.016028878357418973,0.0032230610456344937,0.8300000000000001
-0.012225229631588952,0.008679178165821673,0.43
0.012738057995186493,-0.0013779092782478988,0.89
0.013021187496437464,-0.001356767790918409,0.89
-0.015413164371893252,0.01251724594845969,0.11
-0.00695773126329758,0.004228746191080967,0.77
0.018515128975979837,-0.002174195783116499,0.87
0.01369441803824769,0.006005227001257199,0.65
0.00810212901795902,0.01242764457814949,0.11
-0.016200814057895536,0.010782503795806106,0.25
-0.01790180154621344,0.010337110591638088,0.29
0.013182023360607364,-0.006655923784500687,0.6
-0.00988441453537806,-0.010212762781086758,0.3
0.013359520565039903,-0.012560740992697318,0.1
0.019560387005891952,0.013552377875247377,0.03
-0.001902566560984708,-0.005357785352038073,0.7000000000000001
-0.01908803056892389,-0.011660467547061858,0.18
-0.0024504159425743147,0.007568562488409479,0.53
0.005090481833503167,0.006111329523740763,0.64
0.007757132231768143,-0.013167108741728113,0.06
-0.00897792918148682,-0.008023731353782294,0.49
0.004391822609688071,-0.00934618121664232,0.37
0.003329380833523597,-0.006321305982371424,0.64
0.0070595559350884254,-0.0013121302893487879,0.89
0.009681663715442893,0.012783281465436972,0.09
0.018624336193651676,-0.0035252183724256425,0.81
-5.5167476223555445e-05,-0.01358514727631432,0.03
-0.0050279752925801585,-0.01068207942345512,0.26
0.018162616223667535,-0.012721365431768338,0.09
0.00017137645117239891,0.009322512880845674,0.38
-0.004866559369310181,-0.011362982664777845,0.2
-0.0038584373221082317,0.005170504221283246,0.71
0.019613043268083816,-0.013503748314420744,0.03
0.007002057347285821,-0.006175329894243013,0.64
0.0037215741050388405,-0.0021351346870437018,0.87
-0.007158438761577027,0.008513624155642484,0.45
0.013792689450840265,0.0021983929375202407,0.87
0.018296064984615508,-0.011853536821519524,0.16
-0.013285361819190045,0.0052943309261292825,0.7000000000000001
0.014635763930807864,0.010803603555802071,0.25
-0.0019102842495754037,0.007752653879113449,0.51
0.005772780257067418,-0.008373548023530119,0.46
0.008317187363540098,-0.01322660246209699,0.05
-0.01679933058096607,0.0077600065745080365,0.51
0.01201826427360237,-0.010441320126196437,0.28
-0.0017997205719415578,-0.012299343904323792,0.12
0.002164278492961278,-0.008873295789737005,0.41000000000000003
0.0042250427759577686,-0.003906101544775206,0.79
-0.008031448304336587,0.012113134941009034,0.14
-0.0007594959110596503,-0.0045113529989547,0.76
0.016420023918608258,-0.01221961577848168,0.13
0.003471109137760775,0.007770294269537714,0.51
0.015555010172610712,-0.011077927580428986,0.22
-0.016525707406664338,0.00710333438968159,0.56
0.01684912264269152,-0.004299235816446662,0.77
0.0004522883152802762,0.006955200104425166,0.58
-0.011726132008703623,0.0013060603908578976,0.89
-0.0194175011224921,0.010339862061029203,0.29
-0.008535259828180044,-0.002965386583291374,0.84
-0.006103728408993739,-0.0023768710135526477,0.86
0.007959634582463532,0.0023381956751342883,0.86
-0.014282678793964294,0.004842003083535494,0.73
-0.01813087526273728,-0.001576560113024171,0.88
0.018079571596248387,-0.012487873785460154,0.11
0.00038298514078270035,0.0009927567031945122,0.9
-0.001522483357155071,-0.0022632505845274504,0.86
-0.017457364462675092,0.0053810560485435584,0.7000000000000001
0.015213073191405461,-0.007453966794205371,0.54
0.004017452623035444,0.003973233904999136,0.79
0.009342397127583234,0.0030955209625230743,0.8300000000000001
-0.0030764509731859846,-0.004388023352649113,0.76
0.01391097117129491,-0.009226507722961408,0.38
0.009740518553979133,0.008182690861729779,0.47000000000000003
-0.01620336138963104,-0.013333376121216175,0.04
0.0018346216554048639,0.0002430027728225221,0.9
0.005379702196669688,-0.009490651590582749,0.36
