r_init,z_init,q_min,q_max
0.0030348987875325555,-0.005731446844782122,0.0,1.3
0.0004095998215734596,0.00040651205953128825,0.0,18.0
0.0011279684005676778,0.003836566195760691,0.0,4.2
0.006324233025772305,-0.0024430990628278425,0.0,8.1
0.0003912511655143023,0.0010104699799104002,0.0,17.3
0.00012153399763729499,-0.0025629168438984825,0.0,7.7
0.0032416331422705077,-0.001555815245689986,0.0,12.600000000000001
0.006666679668893778,-0.001762361385749209,0.0,11.3
0.0071480721156290655,0.005738808992187156,0.0,1.3
0.00352830571020587,0.006207702016268452,0.0,0.7000000000000001
0.007040064586355833,-0.001892026961334928,0.0,6.7
0.0016348080526827134,0.003645716466359643,0.0,4.7
0.0026639618874801925,0.0061772874827141075,0.0,0.8
0.0055999628990354485,-0.004785617181176425,0.0,2.6
0.009064255163583926,0.002345564006166122,0.0,1.1
0.009897117109607235,0.005823658656630481,0.0,0.0
0.0006884397612636042,-0.0008325533086368546,0.0,18.0
0.0006559802734704076,0.001645068808858255,0.0,12.0
0.006980453111713895,0.0057140377489496375,0.0,1.3
0.0023450612867107713,0.00011714123674917351,0.0,18.0
0.001068409619096485,-0.00013973379401357577,0.0,18.0
0.005797609595024582,-0.0027367760119356814,0.0,7.1000000000000005
0.002387241634627543,-1.5722143143614281e-06,0.0,18.1
0.0008053813727639331,0.005900908531093621,0.0,1.1
0.0011653155386956806,-0.000313953185308565,0.0,18.0
0.00984100262935865,0.0006706965303961334,0.0,18.0
0.0005081917542173544,-0.0003796543458244551,0.0,18.0
0.003158675818016151,0.002078893345146102,0.0,9.700000000000001
0.006414478737066006,0.0005292857789875377,0.0,18.0
0.0004717362267324428,0.004571491450680199,0.0,2.9000000000000004
0.00041152407927991886,0.006151478187035629,0.0,0.8
0.004623963358917605,0.0001708583079517616,0.0,18.0
0.0027876005269678395,-0.0007504085328723306,0.0,18.0
0.003950546969344936,0.0047457283665601905,0.0,2.6
0.006496399818609333,-0.006620181878238844,0.0,0.30000000000000004
0.0006595192160057821,0.001981640089749677,0.0,10.100000000000001
0.008425168510780283,-0.0020441726199324425,0.0,2.3000000000000003
0.00985132939473717,-0.0026581863024743024,0.0,0.0
0.003613980626880423,-0.003079619868210404,0.0,6.1000000000000005
0.007297901322884944,-0.0022810591848640175,0.0,5.4
0.0022958349988570024,0.002527132224029797,0.0,7.800000000000001
0.009245643725663274,-0.003925454188987246,0.0,0.9
0.005113172503820257,-0.0018399080004420426,0.0,10.9
0.0035139542773914402,0.0030978057256249173,0.0,6.0
0.004044925469574081,-0.006018769420511501,0.0,0.9
0.003081835252132309,-0.005907122524142271,0.0,1.1
0.00631609630780003,-0.006535099934337557,0.0,0.4
0.009318300716206799,-0.0016936242451480064,0.0,0.7000000000000001
0.005073118854970026,-0.00042348718197483554,0.0,18.0
0.0005091919089892558,0.00024249197270493576,0.0,18.0
0.005498015812808528,-0.003533362666438637,0.0,4.9
0.009869656055116045,-0.005856817880808757,0.0,0.0
0.0010550158671135794,-0.002288716176870113,0.0,8.700000000000001
0.002607937437443179,-0.0003040293404559871,0.0,18.0
0.0004337574893148322,-0.006170592917636509,0.0,0.8
0.007606943664191663,-0.0052657573803315556,0.0,1.9000000000000001
0.006176377309927248,-0.005724761900806044,0.0,1.3
0.004137280618905518,-0.0032129266525759066,0.0,5.7
0.005935374937879969,-0.006055632985014179,0.0,0.9
0.0020992246114761404,-0.0022765189255561976,0.0,8.8
0.008088439167295809,0.002559175446012733,0.0,3.0
0.004356896292645741,0.00559346933591478,0.0,1.4000000000000001
0.00161595968522932,0.004341220111886643,0.0,3.3000000000000003
0.004084130250644384,-0.0010906165220882346,0.0,16.5
0.0022181850066889256,-0.004548801788344138,0.0,2.9000000000000004
0.004594135785030706,-0.000423201727522189,0.0,18.0
0.001861316140372092,-0.00412906579476959,0.0,3.7
0.001493484815147468,-0.003007685207149652,0.0,6.300000000000001
0.003298184589340135,-4.242446896427637e-06,0.0,18.1
0.005691807490787222,0.0023865360857879747,0.0,8.3
0.008599986034318169,-0.004712691155891365,0.0,1.9000000000000001
0.002709456569158533,0.0005197920573625607,0.0,18.0
0.0009125491920805722,-0.003127427510113907,0.0,5.9
0.007043858878961627,-0.0022464317120073924,0.0,6.6000000000000005
0.003239378607451481,-0.006754561188759795,0.0,0.2
0.0010419142367954484,0.006720838927916493,0.0,0.2
0.004215391836126595,-0.006173239718273974,0.0,0.8
0.004749540740712621,-0.004893743905475098,0.0,2.4000000000000004
0.009146638113814097,0.005389597622350137,0.0,1.0
0.007800549368603587,-0.00018751985398920805,0.0,18.0
0.00884462548778396,3.4104791212449803e-06,0.0,18.1
0.0036212550059563984,0.002367705308031545,0.0,8.4
0.002227774012809335,0.006473968032452941,0.0,0.5
0.0028009889973556806,0.0025529235360750137,0.0,7.7
0.008486548632874407,0.00021434664352387636,0.0,18.0
0.006172956166655267,0.0036579364435958316,0.0,4.6000000000000005
0.007828359078056445,-0.0047437474839260784,0.0,2.6
0.00353829715375501,0.002246078690343896,0.0,8.9
0.007857269920376603,0.006596753805181511,0.0,0.30000000000000004
0.00478689426923427,-0.005236580586351179,0.0,1.9000000000000001
0.007922412517252793,0.00487418342485886,0.0,2.4000000000000004
0.005523048539449736,-0.004200241263345435,0.0,3.5
0.005637644254283063,-0.0061879888069957265,0.0,0.8
0.008801937077733557,0.0013994661927099116,0.0,1.6
0.00944583326675353,-0.0047513535431861435,0.0,0.6000000000000001
0.004737385132024945,0.0014648728967144265,0.0,13.200000000000001
0.0004435922598895232,-0.004235588855813958,0.0,3.5
0.0073244946989732655,-0.003331288439044628,0.0,5.300000000000001
0.009348052696149476,0.000749864236348971,0.0,18.0
0.00019173132647517447,-0.0003554874907451032,0.0,18.0
0.00917831993744379,-0.0018154717998634246,0.0,1.0
0.008852887561128162,0.003093870921118738,0.0,1.5
0.0024513019260149534,-0.000603977493742117,0.0,18.0
0.002021763682614277,0.005556452021891094,0.0,1.5
0.00340025240599001,-0.0035687361030170405,0.0,4.800000000000001
0.005286934932081226,0.006092491758735782,0.0,0.9
0.00044796099230055896,-0.006156470049001064,0.0,0.8
0.009711107672753719,0.004261332057870579,0.0,0.2
0.004682647840711731,-0.004639764510328332,0.0,2.8000000000000003
0.00919661414627095,0.0063530908815157905,0.0,0.6000000000000001
0.005888477139567357,-0.003309230927833873,0.0,5.5
0.002571351351608115,-0.002799601681784381,0.0,6.9
0.004182951942283246,-0.003595881089749549,0.0,4.800000000000001
0.009014199146102726,0.004536300123878098,0.0,1.2000000000000002
0.005489424163692983,-0.0010454003526477627,0.0,16.900000000000002
0.006075122784889562,0.0027235083433458,0.0,7.1000000000000005
0.0009824206331959019,-0.00685334037968447,0.0,0.1
0.00910612900031786,0.0011964430114628699,0.0,15.4
0.00764421370198626,-0.005075827499251623,0.0,2.1
0.0038348821322241786,0.0038820280521097124,0.0,4.2
0.009095586326864332,-0.005610992213968153,0.0,1.1
0.004304739753494266,0.0004361946270455101,0.0,18.0
0.006584578159484078,-0.001154307338416683,0.0,15.8
0.009628089890526952,-0.000959443135412753,0.0,17.900000000000002
0.0023844496799916405,0.004750674974002437,0.0,2.6
0.003255837880937403,-0.001931219505849042,0.0,10.4
0.009502503804970563,-0.002243295047361889,0.0,0.5
0.005711028726655562,-0.0018543782034324422,0.0,10.8
0.007116473347119652,0.002686368899515232,0.0,6.2
0.00414831237864688,-0.0012121367421725864,0.0,15.3
0.007748777247029016,0.0006816100573729632,0.0,18.0
0.0004763287743279294,0.0041978389570191356,0.0,3.5
0.004630805328928561,-0.0005951778736016187,0.0,18.0
0.0035132828372985655,-0.0038655200087577,0.0,4.2
0.00013698585608178115,-0.00613609939730628,0.0,0.8
0.008820284672607355,-0.003949506060091006,0.0,1.5
0.008990554794004893,0.0029258584293271805,0.0,1.3
0.0033803140786124687,-0.0029754595668901786,0.0,6.4
0.009774691654971345,0.003472447919158729,0.0,0.1
0.007516344583351249,-0.0004505902195302896,0.0,18.0
0.000979865450579163,0.001465244165213187,0.0,13.200000000000001
0.004806879065541873,0.0008986279143344206,0.0,18.0
3.948606886498052e-05,1.0459583245118857e-05,0.0,18.1
9.832226928967594e-05,-0.0009862652210118669,0.0,17.6
0.00047395648306485644,-0.005412999455915232,0.0,1.7000000000000002
0.002744770998884807,0.003497144023841408,0.0,5.0
0.0013066616392880686,-0.004352619085207581,0.0,3.3000000000000003
0.003031896019401062,-0.006625556105654493,0.0,0.30000000000000004
0.0022623365492219424,-0.004701678212726525,0.0,2.7
0.0030221250845941087,-0.0041319435802880024,0.0,3.7
0.009789967948121325,0.003453523010511419,0.0,0.1
0.0052140121614889495,-0.00030702442461324683,0.0,18.0
0.0040703509437859334,0.0003902378124700633,0.0,18.0
0.009449050783157897,-0.0033930072254918513,0.0,0.6000000000000001
0.005463728211540922,0.006720230640450767,0.0,0.2
0.009053649058472729,-0.0002683397301794007,0.0,18.0
0.004907680083976639,0.004207291554948441,0.0,3.5
0.001671178665805394,0.0012907491918719488,0.0,14.600000000000001
0.0025181754593341476,0.0018119060835857384,0.0,11.0
0.002018743258470808,-0.004036687178737544,0.0,3.8000000000000003
0.00039682059114196544,0.0020690428140282746,0.0,9.700000000000001
0.002617749312113368,-0.0024436133743997845,0.0,8.1
0.00046608903284774106,-0.001994742812096461,0.0,10.100000000000001
0.007336661502972821,0.005855670669028424,0.0,1.1
0.003170183890522136,-0.0001385464611934721,0.0,18.0
0.004424376973531356,0.0013949073191299117,0.0,13.700000000000001
0.006461704824729768,0.003451368847830919,0.0,5.1000000000000005
0.005134240208191537,0.0058833684447741974,0.0,1.1
0.00798152604812423,0.006675035321397726,0.0,0.30000000000000004
0.006793851091906023,-0.006073440908876576,0.0,0.9
0.008251768771659142,-0.0012101392240312083,0.0,15.3
0.005005882704047662,-0.0028407003576620873,0.0,6.800000000000001
0.0022787744930267075,0.0024157964649167704,0.0,8.200000000000001
0.0026552809995850366,0.0028330495887852183,0.0,6.800000000000001
0.004028752188426792,-0.0009914839339763637,0.0,17.5
0.0060194498559004595,-0.0035801094534698434,0.0,4.800000000000001
0.009298841467334503,-0.0021902790822103807,0.0,0.8
0.0002323182552434017,-0.0036311966434587196,0.0,4.7
0.00973228208920677,-0.003849536314164424,0.0,0.2
0.009328189015125166,0.002252545503614356,0.0,0.7000000000000001
0.004031183149528656,-0.0033560035121990347,0.0,5.300000000000001
0.0011907688735768652,-0.004039074331944018,0.0,3.8000000000000003
0.0040512893642864305,0.004667423702975431,0.0,2.7
0.00826819039605566,0.0017569861203818133,0.0,2.6
0.003254993405493535,0.002973890180952769,0.0,6.4
0.0003023891916365305,-0.0035926082358209844,0.0,4.800000000000001
0.007555943633605044,-0.00024459673485337664,0.0,18.0
0.001714651802029161,-0.0033551702090599844,0.0,5.300000000000001
0.003070492854673664,0.0022463588342875743,0.0,8.9
0.002185623881380082,5.334251304509475e-05,0.0,18.1
0.009175081522798912,0.0062056416757864516,0.0,0.7000000000000001
0.004998693360027513,-0.00511078176817489,0.0,2.1
0.004322665425909595,0.00658154289047922,0.0,0.30000000000000004
0.00456629124584214,0.004063802915552506,0.0,3.8000000000000003
0.00867483770145882,-0.002390353173254701,0.0,1.8
0.007799002248361918,-0.0044290047298880695,0.0,3.1
0.007849108855998604,-0.0067642458287499214,0.0,0.2
0.009718675038744157,0.005758735450460393,0.0,0.2
0.007562936328167474,0.006976417870872821,0.0,0.0
0.009897583241534743,0.0068282699136016445,0.0,0.0
0.001984841755713815,0.002867501614807112,0.0,6.7
0.0075209499978704025,-0.0004125059793509663,0.0,18.0
0.006787572020572287,0.0032314227018695333,0.0,5.7
0.0003893622725354573,0.0023918784088103598,0.0,8.3
0.0010540634859826801,-0.006574971507264966,0.0,0.4
0.005169082123589556,0.0037469939806560578,0.0,4.4
0.008883268632547405,0.0041504651389750085,0.0,1.4000000000000001
0.006120624712544609,0.002675302252344685,0.0,7.300000000000001
0.007385344223643534,0.0004448183802048646,0.0,18.0
0.004433799223531925,0.0038724832279458726,0.0,4.2
0.0020536787499212407,0.000456635388629471,0.0,18.0
0.0030680758355180592,0.004730224183556289,0.0,2.6
0.009831998634370077,-0.003668774634230705,0.0,0.0
0.006528986977496159,0.0001564826166844495,0.0,18.0
0.005842084955356641,-0.0035367715426023465,0.0,4.9
0.002811381035057545,-0.0042086354489712435,0.0,3.5
0.005939292248420552,-0.0009429055488976148,0.0,18.0
0.0018060237045766797,0.0014651566873857642,0.0,13.200000000000001
0.0003276677910335671,0.0013737021741092844,0.0,13.9
0.0043513161059114906,-0.0022925996186172366,0.0,8.700000000000001
0.0043498213545541875,0.005880296150045479,0.0,1.1
0.008149187648898038,-0.0020143376783393965,0.0,2.9000000000000004
0.00672341802998076,-0.00496380301291267,0.0,2.3000000000000003
0.007551941119303368,0.005595851719271115,0.0,1.4000000000000001
0.0057630820922138296,-0.0017306552377898375,0.0,11.5
0.0015043958959554142,-0.0024100351381615096,0.0,8.200000000000001
0.0006062540077943265,-0.004122940014958266,0.0,3.7
0.0024737124261543894,0.005406181379518169,0.0,1.7000000000000002
8.153441138187714e-05,-0.004936698731627729,0.0,2.3000000000000003
0.0052464064282196875,0.003082539665068108,0.0,6.1000000000000005
0.008470753306950842,0.004926715499920188,0.0,2.2
0.0014486249696628842,-0.0051755158664649695,0.0,2.0
0.0025943724286298883,-0.0052929911531592565,0.0,1.8
0.004064648035589498,0.0030850237435932288,0.0,6.0
0.009551206841209362,-0.0009428819380194993,0.0,18.0
0.0024331418649303146,-0.0011551606082224157,0.0,15.8
0.005373253465683084,-0.00040727093176505524,0.0,18.0
0.002362224798745284,0.001642489933341494,0.0,12.0
0.004287883139760971,0.004881677038683078,0.0,2.4000000000000004
0.007430696827171991,0.004913342352933802,0.0,2.4000000000000004
0.0011473106734807322,-0.006341071775091288,0.0,0.6000000000000001
0.00808373175514857,0.0014229959568136394,0.0,3.0
0.0033410878413230247,-0.0019336331782566253,0.0,10.4
0.003599526178282724,0.006601517497135965,0.0,0.30000000000000004
0.0005866810185410316,0.005128518072063343,0.0,2.1
0.006934045552355454,0.003711410564062067,0.0,4.5
0.008682260647976092,-0.00042128584880261107,0.0,18.0
0.008402207413037804,-0.002706504003331319,0.0,2.3000000000000003
0.00844799658677558,0.003454803116687783,0.0,2.2
0.007318826694933333,0.0021362216976762048,0.0,5.300000000000001
0.002270135546945067,-0.0035752600612467796,0.0,4.800000000000001
0.007089970012037201,0.002080465563899109,0.0,6.4
0.005004975967812867,-0.0017991653140892495,0.0,11.100000000000001
0.004039525330793849,-0.005423555717460933,0.0,1.7000000000000002
0.006410199611682735,-0.0035434484132088554,0.0,4.9
0.0006171416051809224,0.004461781423479299,0.0,3.1
0.00741390459063394,0.0014002069738724794,0.0,13.700000000000001
0.004933964380259615,-0.004005781600571228,0.0,3.9000000000000004
0.005270478516706884,-0.005810232479598373,0.0,1.2000000000000002
0.0011838454380437948,0.0014237975572991618,0.0,13.5
0.0038246374634209397,0.006412022006270322,0.0,0.5
0.0044762962122605705,-0.005582923369732107,0.0,1.5
0.005499002107835005,-0.0037701627848904804,0.0,4.4
0.005764618115797494,-0.001603468207846354,0.0,12.3
0.004088223646538137,0.005151636290787698,0.0,2.0
0.007738269781804613,-0.0031343195677201057,0.0,3.9000000000000004
0.0018596077838443298,0.0019250926029072335,0.0,10.4
0.002833658459680934,0.005105905322087508,0.0,2.1
0.0015460442127583063,-0.00014614198861820533,0.0,18.0
0.0034474515612122497,-0.0021395606513481867,0.0,9.4
0.0026962661636598384,0.00011033856541045172,0.0,18.0
0.006823659987647298,-0.005916561229107636,0.0,1.1
0.0068213730393389465,0.004874641637201361,0.0,2.4000000000000004
0.005688778567540295,-0.005893856860606223,0.0,1.1
0.00924346854453815,0.0040121969636735455,0.0,0.9
0.0071117621594672786,-0.00027494956737358044,0.0,18.0
0.0069134184606590675,0.005251267549039655,0.0,1.9000000000000001
0.003243611691092733,-0.0024667163543469735,0.0,8.0
0.001071973609351447,-0.0019155219277967256,0.0,10.5
0.009232732553266003,0.003967610026875043,0.0,0.9
0.008344240294568378,-0.004752209280667711,0.0,2.5
0.004225986525702074,0.005195884865005939,0.0,2.0
0.003938984707888751,0.0005315133752786813,0.0,18.0
0.007704900421595371,-0.0022773011851941975,0.0,4.0
0.007750105537159677,-0.00020036463849017368,0.0,18.0
0.007007607400717744,-0.006166299106655572,0.0,0.8
0.007703183657207656,-0.004142234827303842,0.0,3.6
0.005812843746212762,-0.0025149835971787667,0.0,7.9
0.006064762469232294,0.002419802563055782,0.0,8.200000000000001
0.0014397778592274068,-0.002022479321721676,0.0,9.9
0.0011134884715670904,-0.003421187656600952,0.0,5.2
0.003494100064607014,-0.005858530981462277,0.0,1.1
0.002844053237742895,0.006967601887984701,0.0,0.0
0.007199488362427448,0.0029133819921719926,0.0,5.800000000000001
0.0043239801773451506,0.00610534612220828,0.0,0.8
0.007192318351934277,0.005889034678686887,0.0,1.1
0.0058846580640130024,-0.0011167005508606626,0.0,16.2
0.002725835913041075,-0.005389184579547,0.0,1.7000000000000002
0.003994738616027717,0.0019737447312206833,0.0,10.200000000000001
0.0037111793724086675,-0.002668573897597541,0.0,7.300000000000001
0.008489828316915589,0.003713297483376169,0.0,2.2
0.00011448878214948684,-0.006530334611799707,0.0,0.4
0.009056274958657936,0.003675791078474066,0.0,1.2000000000000002
0.0004921320408506711,-0.006787238378961902,0.0,0.1
0.009428568433741007,0.0013949257376867407,0.0,0.6000000000000001
0.00787812504237587,-0.0009913377664986945,0.0,17.5
0.009224407893797556,0.003679181549685999,0.0,0.9
0.008256168505332308,-0.003867856034526529,0.0,2.6
0.0028368438594604285,-0.006907516649522747,0.0,0.0
0.009020026230253152,-0.00521908123927223,0.0,1.2000000000000002
0.0029685118997930457,-0.0032207863871470915,0.0,5.7
0.007464288545523037,-0.0007143289039754997,0.0,18.0
0.006995136789519543,-0.0038860693203551957,0.0,4.1000000000000005
0.0016277358851302267,0.0013614886357038994,0.0,14.0
0.0006723724096975409,-0.0023160441777491632,0.0,8.6
0.007849958237181973,-0.006190363107242294,0.0,0.7000000000000001
0.005969292271341592,-0.004505982018392387,0.0,3.0
0.002173468694958123,0.00399415746394743,0.0,3.9000000000000004
0.0072429683219847225,-0.0018013917274141387,0.0,5.6000000000000005
0.006953090673315851,0.006683622639140618,0.0,0.2
0.003761748326648512,0.0032631754913556342,0.0,5.6000000000000005
0.002516715931051832,0.005623398888942637,0.0,1.4000000000000001
0.009074524792698175,-0.005338815254558589,0.0,1.1
0.0027668738714191434,-0.0019261675067294565,0.0,10.4
0.00835480228759496,0.006888496707472548,0.0,0.1
6.844106617028205e-05,0.0034920135584948905,0.0,5.0
0.006741840294687467,-0.004619774147408458,0.0,2.8000000000000003
0.009157972857594301,0.004488396521213338,0.0,1.0
0.008406641588265273,-0.006930238733988825,0.0,0.0
0.00450692806454031,-0.003533754928584249,0.0,4.9
0.008476964801997972,0.0010701981817546917,0.0,16.7
0.00255002171010345,-0.004241916503454711,0.0,3.5
0.007636595561841937,-0.006482925527383807,0.0,0.4
0.0077795028038487105,-0.006835819360441337,0.0,0.1
0.006411077203440723,0.0011317269025438456,0.0,16.0
0.006562297461318165,-0.003714748229851992,0.0,4.5
0.0020468821099468453,-0.002089995745999101,0.0,9.600000000000001
0.005295035613124679,0.0021749823687129384,0.0,9.200000000000001
0.008915316576444551,0.003490140364501379,0.0,1.4000000000000001
0.007452921601389726,-0.0034857399941066094,0.0,4.800000000000001
0.00908012061796362,-0.0006349494947444131,0.0,18.0
0.004742929509065629,0.00187271239314193,0.0,10.700000000000001
0.0080093261900923,-0.004247657729104307,0.0,3.2
0.00863704905834713,0.005005728521192971,0.0,1.9000000000000001
0.004104567992471112,-0.00372796549253058,0.0,4.5
0.003803755784477439,-0.0025064387317765297,0.0,7.9
0.004347666762486519,-0.0016035415718359354,0.0,12.3
0.0007029836939540755,-0.006453108517961626,0.0,0.5
0.00827503927898123,-0.0006342626363696159,0.0,18.0
0.003947577176174003,0.00580861653735052,0.0,1.2000000000000002
0.001625633392803422,0.0019401275799792407,0.0,10.3
0.004115376718165579,-0.005366537039381078,0.0,1.7000000000000002
0.0014375946115983142,0.004556289734761025,0.0,2.9000000000000004
0.00495711175378098,-0.004122079364008264,0.0,3.7
0.0024604132833748486,0.006333349662291249,0.0,0.6000000000000001
0.0008277424509722024,0.0004100440844294756,0.0,18.0
0.008604442316777844,-0.002266965475182117,0.0,1.9000000000000001
0.008692016640052815,-0.005483556391615892,0.0,1.6
0.0023976429710376016,0.0011367584043380187,0.0,16.0
0.0014214144538099798,0.005526119826703952,0.0,1.5
0.004232402495702701,0.002613334453452544,0.0,7.5
0.005774549444606003,0.006421888857750225,0.0,0.5
1.0038388625543104e-05,-0.004871299286708432,0.0,2.4000000000000004
0.005374724575349644,0.006304264041769629,0.0,0.6000000000000001
0.003796405133273774,0.0043274683509284895,0.0,3.3000000000000003
0.00902666847345315,-0.004614469339780596,0.0,1.2000000000000002
0.003853039229134554,-0.00592472740329596,0.0,1.0
0.0009799270617270842,3.0168162338918038e-05,0.0,18.1
0.0011109203592270113,0.005025203529293732,0.0,2.2
0.004368439114049558,0.00618270854257185,0.0,0.8
0.007687062199590257,-0.006395321224064023,0.0,0.5
0.008252764506343916,-0.0017690975213900473,0.0,2.6
0.0028056870247008116,0.005577068920799737,0.0,1.5
0.0023428872789624713,0.0025987360803410115,0.0,7.6000000000000005
0.004445011568878825,-0.00407508863752001,0.0,3.8000000000000003
0.005650794180010708,0.0053865663518447215,0.0,1.7000000000000002
0.009363426355113544,-0.004207940876482536,0.0,0.7000000000000001
0.000484252854459041,0.001974725022980287,0.0,10.200000000000001
0.006220735833495045,-0.00638187204691346,0.0,0.5
0.008979766226290195,-0.003811607796582881,0.0,1.3
0.004985998175905057,-0.0028964555147225363,0.0,6.6000000000000005
0.0053767890861205325,0.0025655879521982164,0.0,7.7
