r_init,z_init,q_max
-0.00824780992818459,0.005964393050500124,0.15
-0.008033470114813212,0.003354490645358493,0.6
-0.0007179913677826215,0.004280015450040462,0.44
-0.0020510947382630026,0.005099328123144778,0.3
0.006334478582972921,0.00019399388223727623,0.9
-0.00931492363658669,-0.0035827527225620187,0.56
-0.003959060793711738,0.0005150985141266972,0.89
-0.00802628435565903,0.0010356971294600932,0.87
-0.002713281287975846,-0.0012780812607581724,0.85
0.0038584245235549295,-0.005804117446353423,0.18
-0.0044527313452204864,-0.00401230822556994,0.49
0.008189733457125172,-0.003212641261540644,0.64
-0.009663474047528315,0.0025457966842563065,0.72
0.00509066740912394,-0.0002827753477782193,0.9
-0.009449331385904997,-0.0030634413262564863,0.64
0.004511613568993161,0.006379860764273409,0.09
0.004681444980394113,-0.006249252878575711,0.11
-0.00938389632273334,0.0018254706415357135,0.8
0.0009677042755841681,-0.00024330350695039252,0.9
0.004678780260705791,0.006794976451164686,0.02
-0.00795787185569638,-0.0031897632817566874,0.64
-0.007790252550376528,-0.00628797497883461,0.1
0.004825646722297031,0.0031556646273770287,0.64
-0.0022189527732165287,-0.0040905955826004686,0.47000000000000003
-0.008693112010783467,-0.004193913664902045,0.46
-0.00974123763710759,0.004075021389004871,0.48
0.009755639768491902,-0.003999054961619638,0.49
0.005684016414975268,-0.0023296248124426433,0.75
-0.009729677479036343,0.0020595860401361214,0.78
-0.0059520374387719,0.0030460874301356444,0.64
-0.003938684077724241,0.00010605991627788032,0.9
-0.0028601648567426552,-0.004757538669352463,0.36
-0.005796224436139367,-0.006922548838505055,0.01
-0.005160912355283683,0.0022603595385845563,0.75
-0.00768917248627599,-0.0023076251372861085,0.75
0.00444518589555251,0.0004488051770055509,0.9
0.0035017139561124497,0.003820759999619109,0.52
0.002565965134660909,0.004301340728920922,0.44
-0.008497192606692048,-0.0058301609712425395,0.18
0.000437381823234129,-0.0030538328789603926,0.64
-0.004439975583336678,0.004570567339041739,0.39
0.0033290107852797027,-0.00244495924909165,0.73
0.006519967615993005,0.0005542716183061722,0.89
7.781572377595601e-05,0.0004956544182892712,0.9
0.006844875866208182,-0.0048560115592128795,0.34
-0.00041176686176758875,0.002996733651117036,0.65
0.00803036939931515,0.0032288565001060343,0.64
0.0038493706971408255,-0.00029212675552266806,0.9
-0.009680896494297426,-0.0011849248955069,0.86
-0.007542661407828416,0.006584118111322504,0.06
-0.0068053726638226,-0.003794619812586925,0.52
0.002565556219342206,-0.005832675446771407,0.18
-0.002649493222844558,-0.004624821995680418,0.38
0.005993969278377021,0.006640236420221554,0.05
0.008165680669983383,0.0007336189180462433,0.89
0.006289007571417357,0.002557832294522757,0.72
0.005235751460998523,-0.003563392658838514,0.56
0.002425856561656784,0.0038553502623393044,0.51
-0.009226249001604833,-0.006491663261582448,0.07
0.005365915265608787,-0.0029308040911529033,0.66
0.0038545616029722948,0.005531522522405008,0.22
0.0021702437955128835,0.003376154500533417,0.59
0.0050268797540252205,0.006481993735776396,0.07
0.005305741943616967,-0.00027378593407729936,0.9
0.004008238977380993,0.004680028897912331,0.37
-0.006299334921790361,0.0035123459180732225,0.5700000000000001
0.0030245599765976548,0.0063138963092039145,0.1
0.0033677665246285293,0.0007520771871204653,0.89
0.002555571836029993,-0.00098689347668637,0.87
-0.006622830875848989,-0.005652519305760678,0.2
-0.009463142106803456,-0.00221049716470944,0.76
-0.0017490843681502583,0.0006622527601626701,0.89
-0.0068322845059219425,0.0061281565118809994,0.13
0.0005954247576824504,0.004135026799424847,0.47000000000000003
0.006038114815451943,-0.006267171571987052,0.11
0.009340227692331698,0.0027273680568306426,0.6900000000000001
0.00197347775202162,-0.003202899527646678,0.64
0.004275824291036985,0.0038993406644172663,0.51
-0.001966745658289413,-0.005701164662819952,0.2
0.005666235481212801,-0.005018687307835659,0.31
-0.005870108884270771,0.005418433723537896,0.24
-0.006198530158487481,-0.0007679024109391933,0.89
0.009108455968105857,-0.005784136869730315,0.18
0.0003418586827080572,0.0008138637921829327,0.88
-0.000556577574993904,0.0016933047581368663,0.8200000000000001
0.0011719741493975873,0.004140854246972712,0.47000000000000003
0.00298106283922471,0.00640110619400796,0.08
4.663450767807345e-05,-0.0030579806089367665,0.64
-0.001014561841518798,-0.0006985621684115154,0.89
-0.009373329176938451,0.0023567152355707327,0.74
-0.008463846105519732,-0.006119603784122908,0.13
0.0030822291210045646,0.0024273116486551493,0.73
0.0016349661235662734,-0.001955539438063714,0.79
-0.007116204602889221,0.00683295762429779,0.02
-0.0016575645015334001,-0.0043676044563468654,0.43
-0.000666131229308203,0.0035731441266066777,0.56
0.00978239140174315,-0.0020820297482164194,0.78
-0.007984765126219838,0.002333765597285019,0.75
0.0013347230927825814,0.0019870479711369083,0.79
0.005423868012811311,0.00617879632832067,0.12
-0.008041710765180453,0.00172570099437377,0.81
0.004545343216108872,0.0014570477677968386,0.84
0.00784717476628662,0.006522096979794515,0.07
0.007837846171504365,0.0037167082126776897,0.54
-0.005881230886244655,-0.002003345255944246,0.79
0.0061325335982395646,-0.0004963369743124918,0.9
0.007186204109580749,0.0032190454885352984,0.64
-0.0024273091267670794,0.003481362413655222,0.58
-0.006470372783746636,0.0012152335245008234,0.86
-0.0008043261694185844,0.003060131843517457,0.64
-0.002021316354425956,0.005004534137286993,0.32
-0.00806277763372938,0.0028188653533823835,0.68
-0.008177862076171185,-0.006358690015429847,0.09
-0.0005830640445759119,-0.005185708259275926,0.28
0.008363078715783321,0.0004675005847798253,0.9
0.0088782129450805,0.003221947748634946,0.64
0.00897229953079342,-0.001634776917421821,0.8200000000000001
0.007499494711323548,0.0010750557516220434,0.87
0.0065551982886019496,0.005688560620117252,0.2
-0.008450665238935604,-0.00649764771357839,0.07
0.008720148228560817,-0.004049769691445245,0.48
0.0004139424689289656,-0.0008177041015170481,0.88
0.0015452951859170373,0.00311055651371192,0.64
0.0030445275381210113,0.0022627781717956532,0.75
-0.008868240666955669,-0.002039346981200608,0.78
0.008910440252746125,0.0057301643857387,0.19
-0.0049144859922440245,-0.005725803327306775,0.19
-0.008319224565500102,-0.0012336851305930294,0.86
-0.00788113623602009,0.0031060502450306953,0.64
0.0043452019190840935,-0.004526608220138267,0.4
-0.006068364210364809,-0.0029478324935677536,0.66
-0.005828216056255763,0.0020904808825532644,0.78
-0.0033657084778437015,-0.0015482508915258871,0.8300000000000001
-0.00964927355652239,-0.0026464368525894793,0.7000000000000001
-0.0021003119548106486,0.00233111044603779,0.75
-0.0003482042213917031,0.005796605474296844,0.18
-0.0018283633590910238,-0.0023971439913112033,0.74
-0.009139248207865469,0.0032308960203621282,0.64
-0.0038129871755937673,-8.376123822216933e-05,0.9
-0.0007363934373560751,0.005274826960262849,0.27
0.006928713803159986,0.004875930175523243,0.34
0.005506047243209621,0.001446735255779417,0.84
-0.0004889848405418857,-0.006450117863728089,0.08
-0.001157658629718469,-0.0056212493432760986,0.21
-0.006151314957863045,-0.006698323221960588,0.04
-0.003680603834550637,-0.002982451131745806,0.65
0.009268660681903785,-0.0022037570757127466,0.76
0.008468103923723477,0.0046587109970853925,0.38
-0.0083144681206222,-0.002339100701254126,0.74
-0.006051938100729073,0.0058422983238431,0.17
0.006313022985082708,-0.0016013934723184417,0.8300000000000001
0.000612945074407973,-0.0009867230333132759,0.87
-0.0007615266761509098,0.00639492895526472,0.09
-0.0008246606192547183,0.0007584170036047779,0.89
-0.0034861011877417606,-0.0012694638503337064,0.85
-0.0032478634672542033,-0.0032307145463748017,0.64
-0.003832975670951217,0.00045380972392118635,0.9
0.005704615813526536,-0.003547003501268624,0.5700000000000001
0.004318338276976204,0.003360900238849939,0.6
-0.0038832674042209216,-0.00028068726475908613,0.9
0.002778154900804408,0.003311978717738323,0.6
-0.002389579158332383,-0.0037400982752701963,0.53
0.003151809652691781,-0.0001775427098628041,0.9
-0.00824570089877992,-0.0017877276040115658,0.81
0.006951504918016802,0.006421616241056498,0.08
0.004101116375475363,0.004776540688404956,0.36
-0.005422973322554212,-0.004644971018126115,0.38
0.0032444015895047203,0.0016593277480719997,0.8200000000000001
0.003361301854315983,-0.0015933770646131733,0.8300000000000001
-0.004755879761494964,-0.0031604616890326944,0.64
-0.009146292600906417,0.005301952782113814,0.26
0.0019034768436553707,0.005175183945547167,0.29
0.00454841393811576,0.0017554589768684478,0.81
0.004181066709074394,-0.004031368509724385,0.49
-0.0016809240036458964,-0.0029697321978909086,0.66
0.007679352704227312,-0.002283253363195921,0.75
-0.0016727507482663332,0.0021104602910618124,0.77
-0.00653193030324466,0.0050349593790445,0.31
-0.0005609826333544937,0.001026591561363887,0.87
0.009484556015406726,0.003268508358264929,0.61
0.0032921087872339935,-0.0051074002252375315,0.3
0.008035709283170735,-0.0017182587583811507,0.8200000000000001
-0.0035507232062816146,-0.00544215122336118,0.24
-0.009337316211518877,0.003543271200478559,0.5700000000000001
-0.0006290075322248605,0.006354739675583297,0.09
-0.009774100934315449,-0.00549587087193225,0.23
0.004196139633981511,0.0043670884182717565,0.43
-0.0001010833235851813,0.005583780906798828,0.22
-0.0033218901099924614,-0.004404056283098699,0.42
0.00592645231996973,-0.0034349647796248564,0.58
-0.00508804498805533,0.006177951914054561,0.12
-0.004920275875732601,0.0007017443930445889,0.89
0.005109993106369922,0.003870362817018501,0.51
0.004847842407888088,0.006872122088656685,0.01
-0.0037857609587899025,0.0011450654862399387,0.86
0.006660299094976133,0.006861773464306325,0.02
-0.004126203293404195,0.000402597695104678,0.9
0.001336402969045301,-0.0006257810788572842,0.89
-0.0019490703649443723,0.004987445844500401,0.32
0.0020448123049826277,-0.003077535551015925,0.64
-0.008268807404098608,-0.002456892363723074,0.73
-0.004927661887771813,-0.0011322038239182167,0.86
0.007192175303217925,-0.0054844130418172845,0.23
-0.005909714072905726,0.0006307712799548835,0.89
-0.0057387350122550425,-0.00581992759318349,0.18
0.005466440677132048,-0.005821806982027685,0.18
0.0013853067864696318,0.0006666286617251389,0.89
0.0021854993415932576,0.0027013192020562482,0.7000000000000001
0.009772412753148885,0.001763598763080216,0.81
0.009731808334754698,0.0005077406747579956,0.9
-0.0034311436023384293,-0.0036843779418623246,0.54
0.0013239156883069654,0.002445659801312305,0.73
-0.0021650002029638023,-0.006038323316831709,0.14
0.0011912418491433052,-0.0003809353478710052,0.9
0.00859761773394127,-0.005228040740081938,0.28
-0.0013209129725906873,-0.005025717693053915,0.31
-0.009219980994852958,-0.002084780233752021,0.78
0.0029469125809697683,-0.0062312559561680985,0.11
0.00845728013724844,0.0034292915551763373,0.58
-0.008430225946498154,0.00619779541037722,0.12
-0.00025811636513449476,0.00241085884798256,0.74
0.00480950156126057,0.006372485222408414,0.09
-0.009113152618977572,0.0014630971964044647,0.84
0.004477491385489774,-0.006503245129590467,0.07
0.008706303608461634,0.004388344267394436,0.42
-0.007209528521731109,0.0008697916406781693,0.88
-0.0007100419172934615,0.0029608994156708176,0.66
-0.006840731957375706,0.0015545476967473134,0.8300000000000001
0.005757807410734599,-0.004930025583255993,0.33
-0.00034068816829786394,0.001394447613791142,0.84
0.003924827598035856,-0.0015896277036222635,0.8300000000000001
6.690329202656449e-05,-0.006312496942778694,0.1
0.00801386332118265,-0.005392161487863563,0.25
-0.007028377095532787,-0.0061617897575821316,0.12
0.0028400871516294744,0.002053901600197504,0.78
-0.002276357410880333,-0.002504098257359772,0.72
0.0037109857114972136,0.0034433535366801644,0.58
0.0011973321639287184,0.005652573180447379,0.2
0.006431028237431403,0.004601148940261176,0.38
-0.003552830688011338,0.0018661569051385213,0.8
0.0072289304798109945,-0.004628508192403154,0.38
-0.006609724326065732,-0.0027240447104528087,0.6900000000000001
0.009841450747989186,-0.00440873222608036,0.42
0.0031977312221427266,-0.004725646126194925,0.36
-0.003920444943727117,-0.0003703268800588858,0.9
0.0034005728024956074,0.005874913241896057,0.17
0.0011897478571778822,-0.001426497773823093,0.84
-0.006191424637092274,0.004070117423076946,0.48
-0.008012693208309466,-0.002512377798238914,0.72
0.005674999955107701,-0.0013371801787589758,0.85
0.005605094572747767,-0.0002672695320730615,0.9
-0.00723488976553417,0.005107857279722623,0.3
-0.007717268734149625,0.003874122548064368,0.51
-0.009846888750068495,-0.0016032347819714705,0.8300000000000001
0.0053307085008859525,0.002475803308438158,0.73
0.005265212240854035,0.002525345109974251,0.72
0.0010429027045419734,0.0035529595585904366,0.56
-0.0014160007872819867,0.0014702011117264024,0.84
0.0036288015960956443,-0.000920200061003666,0.88
-0.002747893105355577,-0.0015057597086943183,0.84
0.004364113329988394,-0.00665813691040451,0.05
-0.002781906597058635,-0.0012728701453189372,0.85
0.007099399133037643,-0.001472718474243363,0.84
-0.00396945845576922,2.463107611482343e-05,0.9
-0.0018563490776411697,-0.0025629455191559375,0.71
-0.00940360534166033,-0.0014172209108733068,0.84
-0.008085540712161023,0.0016022486603562954,0.8300000000000001
-0.006056434899072883,-0.003444598473643723,0.58
0.0038922589494482882,0.005770459996985853,0.19
0.007367971559816392,0.0063575818261257236,0.09
-0.0030191916998334083,0.003066609466959312,0.64
-0.00334299637356103,-0.004768212586267672,0.36
0.007934035748933803,-0.0026504752732918234,0.7000000000000001
-0.008835608545081591,0.0025480598119707156,0.72
0.007853270277069776,-0.0035658878250839363,0.56
-0.00760293710860986,0.0029499388389976006,0.66
0.006342282635484149,-0.0016688928332275355,0.8200000000000001
0.0029763132419374522,-0.0016166357006174234,0.8200000000000001
-0.0008908240107310152,0.0006261174454244072,0.89
0.00612328547824674,0.001679693760269032,0.8200000000000001
0.00020234091401222405,-0.0023027632733357787,0.75
0.006262335002082908,0.0010209204578525343,0.87
0.008466885014446309,0.0032698071162964573,0.61
-0.00567620563558531,0.006163524480565765,0.12
0.006854131816908953,0.0013041533700134172,0.85
-0.0025601893109941124,-0.005562381183571262,0.22
0.0007198045493242624,0.002004504447225562,0.78
-0.0044700559010488325,-0.002653810537618719,0.7000000000000001
0.0001462975189264453,0.005799045108242011,0.18
-0.00030912719728421953,0.005295443540305229,0.26
5.3736122576766854e-05,0.001313720068559049,0.85
-0.007431330790508679,-0.0014001846909256592,0.84
0.001053633782506518,0.004070260238373002,0.48
-0.006390162854083792,0.005060257238457085,0.31
0.004951730829689048,0.006445141121021128,0.08
0.002689019497707083,-0.004940944097031595,0.33
-0.008509292667090626,0.0026009524564255112,0.71
-0.009175511382176307,0.0018687846194522543,0.8
0.0029884881070936994,0.005735652128677952,0.19
-0.0029177973756084573,0.003941996702406123,0.5
-0.0022791996876906796,0.002531015207359385,0.72
7.823561542492918e-05,-0.005970236856170465,0.15
-0.008448900994394912,0.005073520283838035,0.3
-0.005213019119815593,-0.001394225245804898,0.84
-0.0011697047770652304,0.0017261694455462636,0.81
-0.0023794648529697976,0.003841753714613411,0.52
-0.007996374207048941,-0.0010790402899355494,0.87
-0.0037429519730117974,-0.0033295757415556914,0.6
-0.008289847347910075,0.005937814930257479,0.16
0.0035658537329505274,-0.00580177189320349,0.18
0.00160747105702219,0.00020438191587501993,0.9
0.004466575277158614,0.002385444793815256,0.74
0.0052080244793602255,-0.0033284298153242456,0.6
0.002910682728918621,0.00481897427976125,0.35000000000000003
0.00702035729255401,-0.0069130693892631425,0.01
0.009132711434708597,0.001860538439303329,0.8
-0.0011771857358777778,0.00622495860837832,0.11
-0.004247805470170267,0.006936364179698677,0.0
-0.004467394459375976,0.00037055542544165137,0.9
0.0006766161110535896,0.004223119577071266,0.45
0.007135367610223289,-0.0014491383905694336,0.84
-0.005921962334393784,0.0002402250744834005,0.9
0.0006958514394100612,-0.006661215665161821,0.04
0.006359192574044999,-0.0030240666467351287,0.65
-0.0007518869760360664,-0.002021573010289833,0.78
0.0023126050795779403,-0.0005782250651829362,0.89
-0.005859212833535172,0.0031440337990613866,0.64
0.007755877166085265,0.0049073149552261485,0.33
-0.004226765415404036,-0.004924147004683831,0.33
0.009286604721407743,-0.003330445895739482,0.6
-0.0019312063340448278,-0.006950583910820279,0.0
0.009705960560245423,0.0010409330251085003,0.87
-0.007421783517467873,0.003440646401314559,0.58
0.008937840143218419,0.005490901409695214,0.23
-0.0017190196406718164,-0.0014968789519217767,0.84
0.0038055211568947638,-0.0018230573808091935,0.8
-0.006134873199187043,0.0019070541520549685,0.8
0.0035631995905766895,-0.005043002974766117,0.31
-0.0012150078563614736,-0.003044417675141687,0.65
0.0061799777782606605,-0.0030555574500627375,0.64
0.0037594917362899286,0.004813897512307126,0.35000000000000003
-0.004657947148546499,-0.005222336980061889,0.28
0.004116879965545352,-0.006997297732861319,0.0
0.008403482277336189,0.003857318629972341,0.51
-0.008553062483315652,0.002314103559764246,0.75
0.0074408506387270285,-0.0009960516833544602,0.87
-0.004974760655220464,0.004712918178678609,0.37
-0.004444486216335493,-0.001062203275427196,0.87
0.008507203776906141,-0.006250719993098313,0.11
0.0069717899514604095,-0.004845488320903055,0.34
-0.006403060703804761,-0.004107327741409705,0.47000000000000003
0.004885392693852599,-0.00018706874278352596,0.9
-0.00101452714050544,-0.0022984279673030263,0.75
9.594712312580196e-05,-0.004125951930199781,0.47000000000000003
-0.0032070467534382223,0.002951384050419022,0.66
0.008025870447560295,0.004148254623500086,0.46
-0.005758177191478267,0.005847443626382916,0.17
0.0008044920781824835,-0.0036579618046631724,0.55
0.0045162932980736675,0.005779328710351135,0.18
0.009225757461966029,-0.000366686409362979,0.9
-0.008677208375967195,-0.0007859192426999794,0.88
-0.003700168049243998,0.00449178629344658,0.4
-0.0015937530420769147,-0.0014274223374946028,0.84
0.005329533370535723,0.005395819071750552,0.25
0.007488624356620951,0.004706701415345508,0.37
0.006558369843165959,-0.004132076457822702,0.47000000000000003
-0.0009088957242629342,0.0024742448754786544,0.73
0.0030023730203336835,0.002384914855893548,0.74
-0.0005526516111837524,-0.006625962294739798,0.05
0.006435247025173958,0.0005437340475672493,0.89
-0.009257315128614422,0.0053550280368555294,0.25
0.0004538405712364614,0.001259349010100645,0.86
0.002603031266370452,-0.0024033679036822957,0.74
8.744270574322262e-05,-0.004000757744698814,0.49
0.00819920990791494,-0.0022699243329700573,0.75
-0.0023709259117883205,0.003590589748339556,0.56
-0.000182291581667925,-0.0018188080245404694,0.81
-0.006764488628367364,0.0007102267586211446,0.89
0.0012925023693518122,0.004483022744438914,0.41000000000000003
0.0060731688305077185,-0.006801057973792038,0.02
0.006499067648684714,-0.0017470890913795015,0.81
-0.004822960214788737,0.002870216977189299,0.67
-0.009873922228741505,0.0015902449590849055,0.8300000000000001
0.009608990163170128,0.003256436614476859,0.64
-0.0071463936726422865,-0.006915061206436011,0.01
-0.009368630108305416,-0.0016294363223371463,0.8200000000000001
-0.005360934474170835,0.005667065612326033,0.2
-0.0007388250578217997,-0.004785716923080226,0.35000000000000003
-0.005591804442430828,-0.0012066435312969703,0.86
0.0076068946986144435,0.0011116041209255764,0.87
0.009180587854015945,0.002720677888494511,0.6900000000000001
-0.007421997457373536,-0.004807968323648869,0.35000000000000003
0.00017385325895910748,-0.006710641924504941,0.04
0.00330822257881779,0.006495627368705526,0.07
-0.0033834434736474414,-0.002794442697082511,0.68
-0.0025143543607354536,0.00656097373517893,0.06
-0.00600826636402846,-0.002189295923715308,0.76
-0.008463547204673866,0.0013673205150263141,0.85
0.0025638158648792417,-0.006878284423501794,0.01
0.003183201548433462,0.005491750883388015,0.23
0.005130854631712253,0.0017253405683360376,0.81
-0.007165207918638085,0.005470733721992278,0.24
0.0023504620677391296,-0.005587254957066494,0.22
-0.009472926582212755,-0.000906330368280246,0.88
0.00767417769779475,-0.0016809010521247605,0.8200000000000001
-0.002850910872520273,-0.005121414090567883,0.3
0.009569766713937142,-0.002935306902206599,0.66
0.009852847418090893,0.0014027628414282232,0.84
0.0022273049662770023,-0.006930034678437974,0.01
0.0036382846027514064,0.0016353397722233152,0.8200000000000001
0.006634844233103988,-0.004410685100043381,0.42
0.0061213189309577976,-0.006697687105993997,0.04
-0.00586254912257856,-0.005740276488056053,0.19
0.009643596878444308,0.004624967699233204,0.38
-0.005641182843992814,0.0068461408455064215,0.02
0.007351438543548947,-0.006563795229694343,0.06
-0.0016506818592159928,-0.006952143182108987,0.0
-0.0003353269954457592,-0.0010332945578417907,0.87
0.003776460257804379,-0.003823957698397395,0.52
0.00013795743242667712,-0.0044494439227530085,0.41000000000000003
0.0036563653870783155,0.0018494649642212804,0.8
-0.0019790522396478105,0.0014195585645612628,0.84
-0.003129761302661172,-0.00013293896625090045,0.9
-0.007192787637139063,-0.0031155313499378777,0.64
-0.00012299887024398888,0.006957263277334399,0.0
0.005258123541435688,0.004053420589019891,0.48
0.004005439560244677,-0.003797530291801356,0.52
-0.0004305282508330465,-3.700513966216085e-05,0.9
0.0034106050952495224,-0.00689484929263551,0.01
0.0065857306405431686,0.0037329073202306577,0.53
-0.009082142738028879,-0.0020180878489544536,0.78
-0.0054855987828284405,0.003657490104335712,0.55
-0.008306174490821758,0.00187597609613938,0.8
-0.006668682947182068,0.0026848762850734476,0.7000000000000001
0.007377682122530826,0.0032701390789672763,0.61
-0.0014879674230515155,-0.001365131498322015,0.85
0.003923990755330628,-0.0008457419020707815,0.88
0.0001801246498334061,-0.003506883528281312,0.5700000000000001
-0.0021075710031183293,0.0051566595315343045,0.29
0.005950313015864798,0.003083027951948528,0.64
0.0013410712989047231,0.0032953095201858204,0.61
-0.0032413412208037104,-0.0033994201647804343,0.59
0.0035114962459652996,-0.004159585198892497,0.46
0.005970254259392051,0.0035093389759775556,0.5700000000000001
0.003599365591875755,0.0029274725712436873,0.66
0.009217700526888827,0.0010724376719534858,0.87
0.0049982987267488885,-0.0030374197425543656,0.65
-0.009484940782390964,-0.0059938110740226655,0.15
-0.005728576957686243,-0.006390814483965018,0.09
0.006099118312423109,-0.0008532624041164344,0.88
